partner_id,industry_gic2_code,partner_class_code,partner_gender,partner_name,partner_phone_number,partner_birth_year,partner_address,partner_open_date,partner_close_date
a65fc1fe-5086-4460-9bae-d3b51dc7c421,Individual,I,M,Naser Bader,061 597 63 17,1952-04-05,"Ammannstrasse 34
1949 Plan-les-Ouates",2015-09-12,
b79dd138-15e6-43eb-93e1-37a3fae46bdf,Individual,I,,Sigrid Gloor,026 622 43 37,1953-04-06,"Rothstrasse 6
2546 Prilly",2015-06-20,
8b549b7f-f2ed-4a38-97c6-a8a50d901b55,Business & o. man. consultancy act.,B,F,Betschart AG,091 681 14 95,1978-04-10,"Lustenbergerstrasse 73
3805 Suhr",2020-02-10,
046e1a75-ca80-420e-b638-0917040416fb,Individual,I,M,Arsim Bättig,+41 22 846 82 54,1990-04-08,"Hessstrasse 7
6453 Muttenz",2018-11-05,
64dfe51d-b27b-43a2-b53d-80e3cb4dd5ad,Individual,I,,Joséphine Kägi,026 791 88 31,1968-08-27,"Schaubstrasse 14
3017 Lancy",2022-03-21,
88e829e5-d558-4612-9ff5-52a84a705e8c,Individual,I,F,Biljana Ritter,027 544 19 16,1996-04-26,"Bättigstrasse 32
2326 Männedorf",2015-07-30,
8358521e-39c1-4f86-9931-12847d824282,Individual,I,,Emilia Ammann,044 624 05 35,1980-04-12,"Eugsterstrasse 4
7196 Küssnacht",2011-06-22,
985d3ed9-a7f8-4913-a8c8-eab22aeb0732,Individual,I,M,Shawn Schaefer,869-702-1430x0751,1953-04-22,"44371 Deanna Fort Apt. 746
Rebeccafort, OK 59506",2014-04-04,
08f7ec2d-39ed-41a1-972e-f26cf9904db5,Individual,I,F,Tuana Müller,+41 22 420 73 07,1980-01-12,"Schürchstrasse 9
6369 Münchenstein",2015-11-23,
03d937f8-e2a4-47d1-a539-71fdbe01d09d,Individual,I,F,Violeta Rüegg,027 034 49 17,1963-07-15,"Wettsteinstrasse 8
7279 Rheinfelden",2015-05-03,
3f89e001-69bf-4ffe-a2ac-6cf762744ce1,Individual,I,M,Tommaso Meyer,+41 91 569 06 17,1991-02-25,"Frickstrasse 292
8899 Renens",2013-12-06,
cddfd174-8b34-4bf2-a422-77b07b11b490,Individual,I,M,Till Bolliger,+41 43 338 35 56,1992-05-05,"Vogtstrasse 5
7177 Ostermundigen",2018-11-24,
9993c425-29b6-4324-ab12-514086f26569,Individual,I,F,Margrit Zürcher,+41 21 537 47 81,1951-04-05,"Zürcherstrasse 30
8565 Vevey",2010-04-24,
67d77dd1-7424-4908-820c-ca92f47a59a9,"O. act. to fin. serv., exc. insu.",B,F,快讯科技有限公司,13546176298,1974-03-17,陕西省琳市沙湾南宁街P座 947319,2016-06-01,
f0ea445c-fccf-47ee-a87b-fdecfe4d86de,Individual,I,F,Brigitte Wolf,+41 81 452 77 96,1984-12-17,"Mettlerstrasse 9
8402 Muri",2022-05-31,
35ce09dc-3e34-45e7-8074-2b52c6162104,Individual,I,F,Grace Bianchi,+41 22 170 47 81,1973-04-19,"Zinggstrasse 67
1319 Burgdorf",2011-05-19,
8eaecc06-bb0d-4d81-adf9-57304cbea7dd,Individual,I,F,Berthe Jost,091 493 46 45,1994-05-11,"Lustenbergerstrasse 5
3177 Riehen",2016-11-10,
dba93f0e-5051-42ae-93f9-f778df71cf61,Individual,I,F,Mirjam Mayer,+41 71 385 62 50,1973-07-04,"Bauerstrasse 54
5414 Dübendorf",2013-10-26,
7ffde24b-7cb7-4450-ab81-70e7c6562747,Individual,S,,,,,,2023-12-25,
151f88ce-d98c-4833-9fe1-e8ec10e78d54,Individual,S,,,,,,2016-06-12,
becd8c04-faef-4185-88de-bbb4e90df00f,Individual,I,M,Michael Johnston,3047057188,1995-01-25,"9835 Mclaughlin Inlet
East Brian, RI 05056",2011-04-25,
54a21d3a-a00a-4548-8f56-8a386bbb9415,Individual,I,F,Andrée Tessier,+33 3 81 36 94 89,1959-05-04,"63, rue Boyer
24623 Valentindan",2021-08-25,
1cfc073a-d181-400a-b5bc-bd94b843d3a4,Individual,I,M,Carsten Wyss,043 349 91 41,1951-02-13,"Walterstrasse 77
9413 Oftringen",2012-01-25,
9f0b8fde-b0e3-42e7-be32-bd73e23105d7,Individual,I,M,Giulio Brunner,026 826 50 38,1990-04-30,"Herzogstrasse 34
8422 Arth",2020-12-13,
0c7db412-5d2b-40b2-90a6-aadf67a1e246,Individual,S,,,,,,2014-08-18,
a8f51139-fe17-4829-9123-f8f83624be4b,Individual,I,M,Egon Wettstein,041 258 39 06,1960-12-11,"Schmidtstrasse 7
3583 Villars-sur-Glâne",2017-10-13,
b2fdfbf5-1cbf-47ef-8dcd-81b484d57126,Individual,I,M,Laurenz Blum,091 579 74 62,1970-01-03,"Zbindenstrasse 69
6634 Burgdorf",2019-03-04,
cd382f1b-f064-41c6-9300-b2b1b50ffb93,Individual,I,M,Matthias Gasser,032 649 27 06,1975-02-18,"Probststrasse 584
7917 Versoix",2018-10-20,
708d859b-c8ac-40a4-bde1-73bdda7b7489,Individual,I,M,Jan Stucki,+41 91 780 67 74,1965-05-19,"Arnoldstrasse 659
6300 Muri",2019-11-01,
04ae275a-4e78-4701-b236-f9ad4881bca8,Individual,I,F,Priska Schuler,024 821 48 66,1957-05-25,"Itenstrasse 152
6318 Amriswil",2022-08-13,
8fdd4b0b-0dbd-414f-833a-06191823a096,Individual,I,M,Alexandre Auger,0179281746,1960-09-12,"179, rue Guillet
95322 Sainte Robertnec",2021-07-13,
3cfac096-c8e8-431f-a4aa-e860340bdfb2,Individual,I,M,Patrik Roth,+41 44 539 52 72,1991-12-15,"Meilistrasse 90
3918 Ostermundigen",2017-08-05,
663532c5-8208-45af-962b-78d6c78504e4,Individual,I,M,Massimo Felder,056 424 05 50,1968-08-30,"Schweizerstrasse 87
2828 Versoix",2016-08-13,
a5917aee-0a2b-47d6-9a2d-68bb6bcc8ce9,Individual,I,,Patricia Hofer,055 105 90 79,1996-05-04,"Friedlistrasse 51
4399 Risch",2013-05-23,
29422aea-83eb-4028-aebd-f293dc6bf492,Individual,I,F,Kata Lutz,+41 71 293 30 02,1995-04-23,"Bergerstrasse 24
8528 Belp",2018-01-27,
0b85fb67-d490-4396-9906-1cb7b51d33fd,Individual,I,F,Claire-Lise Braun,+41 31 262 44 45,1997-07-21,"Kaiserstrasse 67
7939 Bernex",2012-01-11,
0d1f27ed-5b37-442e-9124-6d9acc18f43e,Individual,S,,,,,,2023-12-13,
c99bdc17-1642-46e9-9354-4a5a9107dd0c,Individual,I,F,Odette Hunziker,081 753 74 98,1951-09-10,"Bolligerstrasse 34
3885 Arbon",2021-04-25,
885046bf-d425-4878-b39c-49ae97934681,Individual,I,F,Mariella Maier,062 158 03 52,1983-02-22,"Schärerstrasse 305
7300 Veyrier",2017-10-14,
7fb48927-8cee-41fd-ac07-c80eabeb4c17,Individual,S,,,,,,2023-03-13,
7697dcce-15ab-4feb-b81a-b4f25ea6d5c5,Individual,I,F,Yolanda Martin,041 788 44 50,1984-07-06,"Kaiserstrasse 35
9224 Bülach",2015-05-12,
2b753847-9ee1-40e6-9836-faab1d13a91d,Individual,I,M,Piotr Neureuther,08809454202,1990-12-15,"Engelbert-Löchel-Gasse 58
20338 Iserlohn",2013-01-03,
360a36c8-703e-47e9-af70-94cd94ec1d12,Individual,I,F,Léa Vogt,+41 52 005 06 91,1990-08-23,"Maierstrasse 35
3681 Lyss",2017-08-03,
b2cf3cfb-f13f-4533-933d-5c26bac2c943,Individual,I,F,Fabienne Schoch,027 487 07 86,1990-12-27,"Meyerstrasse 12
1061 Aigle",2014-07-06,
19f82232-ff67-4def-b655-3a7bba9d910c,Individual,I,F,Romy Haas,043 086 80 14,1958-06-07,"Jennistrasse 12
2829 Bellinzona",2015-07-25,
b968ac25-5f21-407a-9370-52d9964ba366,Individual,I,F,Marina Schumacher,027 423 88 79,1979-10-14,"Lustenbergerstrasse 6
2613 Lutry",2015-11-17,
c4dd1550-3066-4f8e-b2d1-9a73f129ec4b,Individual,I,M,Florian Giger,+41 33 100 08 27,1997-05-25,"Betschartstrasse 90
6618 La Chaux-de-Fonds",2017-09-25,
539dcba2-30d4-434b-81cd-07005ef4f31d,Individual,I,F,Salome Leunberger,021 610 31 98,1996-05-23,"Stettlerstrasse 838
4628 Urdorf",2019-01-10,
ed6950d1-ee41-4172-8487-308960291a8b,Individual,I,F,Raffaela Wirth,+41 43 858 04 76,1997-04-25,"Widmerstrasse 2
6982 Birsfelden",2020-05-09,
1b2429b2-02a0-4431-8e15-9142ecffc9a1,Individual,I,F,Milena Hartmann,+41 91 076 73 47,1990-12-31,"Eglistrasse 70
5823 Münchenbuchsee",2016-02-10,
f61ccc00-aa8e-4b37-8d37-5e5055ca78cf,Individual,I,F,Léna Staub,044 616 79 41,1988-09-03,"Hugstrasse 878
2678 Steinhausen",2018-07-26,
edd290d3-b85a-4581-9a1b-a628a2b31864,Individual,I,M,Stjepan Egli,081 734 47 31,1956-06-26,"Schmidtstrasse 47
7772 Luzern",2013-06-26,
920b6458-b840-484f-ab8b-83101c49b529,Individual,I,F,Odette Hermann,+41 43 830 81 29,1963-07-25,"Schlatterstrasse 84
9500 La Tour-de-Peilz",2015-06-03,
e25d567a-135c-41cb-9fac-f18116512ce2,Individual,I,M,Nuno Ferrari,+41 33 269 01 30,1980-10-07,"Betschartstrasse 67
1651 Thônex",2020-02-15,
13381454-90ca-42e5-8c93-215d1163e949,Individual,I,,Marie-José Tanner,+41 41 942 25 48,2001-06-04,"Hotzstrasse 49
3226 Baar",2016-08-03,
f638b7f5-5521-4ced-a5d9-7ed85a4e1e57,Individual,I,F,Sladjana Hofstetter,031 624 04 57,1985-06-19,"Baderstrasse 50
8707 Brig-Glis",2014-04-26,
14d5e4ca-1d2d-438f-8765-2a6ce195ea8b,Individual,I,,Jasmin Isler,043 915 18 45,1990-07-25,"Lutzstrasse 14
9896 Uzwil",2019-09-16,
77745b6b-cf7e-47e3-8a8e-6b30b189fdd8,Individual,I,M,Haris Baumgartner,056 342 36 17,1967-05-28,"Hotzstrasse 192
4567 Zofingen",2014-01-09,
33970656-743b-4383-8a10-fdf2c7d2ac84,Individual,I,F,Corine Tanner,032 506 09 42,1974-12-22,"Schwabstrasse 60
7860 Zollikofen",2012-09-06,
d31a84a8-515f-48ae-9bde-39cb57055fd1,Individual,I,M,Süleyman Gloor,055 461 56 73,1990-03-27,"Bauerstrasse 152
1071 Liestal",2013-06-09,
ca3735b8-e0c7-44b3-979b-78668d58af5c,Individual,I,,Angelina Zehnder,+41 22 986 56 02,1972-12-22,"Sutterstrasse 414
8452 Aigle",2014-06-30,
c200445d-b747-44b7-a369-e359e1a7b583,"Accounting, bookkeeping activities",B,M,Cooper-Price,+1-546-599-2735x10751,1954-09-25,"636 Gonzalez Gardens
Stephenbury, WI 77926",2018-05-01,
483a1217-8bb6-4b83-9bc7-fcb237a8fc0b,Individual,I,M,Mirko Hotz,081 671 41 07,1981-04-18,"Hürlimannstrasse 6
4344 Kreuzlingen",2011-02-05,
e19845f7-bfb4-4f2e-8db6-de32dbccac11,Individual,I,M,Steve Hudson,758-362-6956,1953-06-03,"71136 Laura Landing Apt. 099
Riosport, WA 25106",2013-07-04,
d9c469e5-02d9-40bf-b7c7-d1508513b996,Individual,I,M,Gabor Baur,061 694 93 80,1981-08-09,"Ferraristrasse 15
3181 Steffisburg",2022-07-26,
d70d593d-7586-49ff-976b-252440820c7f,Individual,I,,Rosetta Bucher,031 473 65 32,2001-10-07,"Islerstrasse 89
5959 Bülach",2017-01-17,
eef56918-4579-44ec-a499-942991453290,Individual,I,M,Norbert Bär,052 423 40 92,1996-03-21,"Weberstrasse 779
4162 Ecublens",2017-08-16,
64e64e5d-ca63-45e6-9e73-bf5dfb9d7c88,Individual,I,M,Marino Vogel,+41 91 961 20 12,1994-01-22,"Hermannstrasse 8
9123 Payerne",2021-06-17,
9b27b8bc-9a2b-4c10-947f-868756a17390,Individual,I,M,Stéphane Frey,+41 43 278 14 93,1971-02-02,"Hotzstrasse 5
2103 Thônex",2021-05-22,
66067134-f112-493a-842a-ff1a7cb417ab,Individual,I,F,Mira Tobler,021 588 44 24,1970-10-01,"Sutterstrasse 268
8282 Siders",2013-01-16,
c4fcbd16-a9b2-4d38-851f-a53a19848a1b,Individual,I,F,Leni Schaller,+41 56 604 06 30,1996-05-01,"Itenstrasse 74
1461 Langenthal",2012-12-31,
172ac0e1-9b77-4a00-bd28-0bec8664cb92,Individual,I,F,Eleonora Wüthrich,+41 52 252 85 83,1983-06-29,"Gutstrasse 5
4533 Stäfa",2016-04-19,
b1832b95-c2bc-47f6-825d-1c2e73eb91f9,Individual,S,,,,,,2013-03-05,
398a6fba-72e1-41e0-8e57-af5dc45cc880,Individual,I,F,Heidy Zehnder,062 690 61 81,1980-09-07,"Sennstrasse 1
8497 Winterthur",2021-08-02,
dbeea5d3-df8f-43f9-a329-213de5a2cb6b,Individual,I,F,Jeanette Martin,021 090 26 94,1971-02-14,"Gloorstrasse 74
2971 Plan-les-Ouates",2017-04-30,
a2c97411-2624-40fc-b26f-922eb77e0fc3,Individual,I,F,Jeannine Steinmann,021 051 50 00,1999-08-09,"Kaufmannstrasse 5
2507 Luzern",2010-05-01,
538e948d-f697-496b-9504-f283ed85eaef,Individual,S,,,,,,2021-12-03,
713fef42-5167-4b8f-b997-5de44101d35f,Individual,I,M,Joël Bosshard,022 631 69 14,1999-07-16,"Furrerstrasse 77
4113 Liestal",2017-10-18,
66e4612f-b1ea-4407-902a-a0fa55b7e788,Individual,S,,,,,,2024-07-10,
9693e903-8282-4e0c-a68a-58bd6e30bb47,Individual,I,F,Jeanne Gloor,+41 71 724 24 84,1977-12-31,"Steinerstrasse 51
4276 Kriens",2011-05-20,
30715aa4-dfb9-4a97-82bc-cdd4169a3e3c,Individual,I,F,Carla Scherrer,044 907 52 08,1979-11-08,"Betschartstrasse 61
5801 Aesch",2014-06-12,
d995ce16-87a9-4374-b515-83337f0da1f6,Individual,I,M,Edmund Schweizer,+41 32 652 96 04,1976-07-01,"Walderstrasse 914
7334 Vernier",2016-02-17,
2eda89f4-51cd-40f1-8864-09b6d14869c1,Individual,I,F,Berthe Hasler,052 505 46 59,1990-10-03,"Schneiderstrasse 22
9161 Möhlin",2016-08-30,
d486524e-013e-454f-9aaa-cc5a6b047ee0,Individual,I,M,Alexander George,+1-319-259-7129x42461,1966-09-13,"8807 Hart Stream Apt. 428
Torresshire, AS 57589",2012-03-13,
9a55e857-86fc-4a6c-bd5d-325986fb4702,Individual,I,F,Rose Bray,+1-292-860-6418,1977-10-25,"40437 Tyler Inlet
Deborahshire, OK 92230",2014-01-11,
f10c1f76-931d-429f-95a7-dd037c429e7a,Individual,I,F,Gaia Maier,+41 34 855 38 80,1987-10-24,"Bühlmannstrasse 75
2285 Villars-sur-Glâne",2012-04-06,
7a7d7a33-0da6-43fa-8ee1-61f92fd2e572,Individual,I,F,Aleksandra Lüscher,+41 27 245 42 15,1976-08-18,"Sennstrasse 9
4945 Montreux",2013-11-29,
decc50b3-a9c5-49fd-a043-d18c5fe88462,Individual,S,,,,,,2015-02-26,
560cb7b1-84e5-4643-b9ae-cb35ada528d2,Individual,I,F,Elda Kaiser,071 077 85 72,1972-03-08,"Geigerstrasse 4
7956 Regensdorf",2020-05-09,
5347029a-2845-4808-936d-0e75b860b104,Individual,I,M,Valentin Albrecht,022 544 78 04,1984-12-02,"Weibelstrasse 5
8335 Burgdorf",2015-07-19,
7eca9068-f660-4052-b58a-6e5d9fa3136c,Individual,I,M,Mehdi Widmer,+41 24 529 36 80,1960-07-11,"Freystrasse 7
2954 Lutry",2016-05-06,
118f673a-2426-4a5c-a53c-80f1119ce03f,Individual,I,F,Ayla Wyss,+41 34 413 46 39,1951-08-19,"Steinmannstrasse 63
3251 Dübendorf",2012-10-03,
27e37bd9-3a8b-458c-8980-78121e6675b5,Individual,I,,Giuseppa Jost,071 997 91 77,1972-10-22,"Bühlmannstrasse 1
4265 Wädenswil",2014-06-26,
cea56184-ff77-4389-aed1-e4bebb92fa72,Individual,S,,,,,,2023-07-18,
3d4d7492-61f5-4d90-b68c-01b53dd4d438,Individual,S,,,,,,2024-08-02,
fb159997-29a7-45d6-b1fd-24b8428ef228,Individual,I,F,Nelli Pfister,056 786 65 63,2001-04-30,"Meyerstrasse 77
8088 Binningen",2019-01-01,
ea5c9128-ba2e-45ee-a7f2-0e6254b8b81c,Individual,I,M,Edmund Arnold,+41 31 779 25 79,1991-01-28,"Gigerstrasse 20
4881 Schwyz",2019-08-05,
88694490-48d4-43f2-a550-049bf2a5e02d,Individual,I,F,Patricia Arnaud,0180394471,1996-11-11,"19, rue Louis Salmon
43452 Fouquet",2017-11-01,
a459a1e5-987f-4172-9746-bd0995caf38c,Individual,I,M,Richard Allain,0170141229,1957-03-11,"84, chemin de Mahe
14392 Breton",2011-05-08,
846a7500-20c4-4ef4-8aa4-e4a398a72835,Individual,I,M,Jamie Wegmann,034 797 88 99,1978-03-31,"Brunstrasse 258
2397 Lausanne",2018-03-18,
15966dcf-6dd2-487b-bc1c-695941118c80,Individual,I,F,Nelli Hahn,02623 79079,2002-07-07,"Scheelgasse 37-48
56782 Rastatt",2022-06-10,
bcdd169a-56e3-4122-9cc8-6d6340fa65eb,Individual,I,M,Irfan Scheidegger,+41 24 651 59 04,1968-11-29,"Wyssstrasse 790
7585 Siders",2011-07-13,
cb4ea305-6eed-4a04-b9e5-ea0cd93ba08f,Electrical installation,B,F,Pfister Schaller & Partner,+41 31 663 28 27,1961-10-12,"Schenkstrasse 6
9993 Val-de-Ruz",2012-08-27,
bd211fd3-8dd8-42e3-99f1-c1c27a3cefd7,Individual,I,F,Nada Weibel,024 647 24 32,1999-05-11,"Knechtstrasse 81
6559 La Chaux-de-Fonds",2020-12-23,
faed4ab5-d60b-4551-bb39-65bd3a65132e,Individual,I,M,Tom Graf,+41 41 673 46 33,1980-01-04,"Ernistrasse 44
8520 Mendrisio",2010-03-27,
d514127f-27d4-4174-933d-fc4f0a6ef38e,Individual,I,,Marie-Christine Rüegg,031 110 09 48,1962-01-24,"Joststrasse 71
9091 Sursee",2018-07-26,
1ad05426-8397-453c-8205-cd8eb4dd3ba8,Individual,I,M,Edward Schuler,022 205 37 84,1976-04-05,"Seilerstrasse 76
1662 St. Gallen",2021-10-11,
d4d8211b-0d99-421b-ae3d-0d1e41d59c93,Individual,I,F,Olga Meyer,+41 81 992 31 61,1976-09-03,"Walterstrasse 15
3625 Naters",2016-01-05,
35916cc5-97b2-4531-ab53-d5dccd793779,O. financial intermediation n.e.c.,B,M,Schnyder Müller AG,+41 24 237 58 50,1965-08-06,"Mäderstrasse 93
9257 La Tour-de-Peilz",2018-10-14,
99e9bef0-d4ab-47c9-a10a-4e7f168826a7,Individual,I,M,Ferdinand Graf,+41 34 226 37 45,1987-09-07,"Wegmannstrasse 170
8310 Montreux",2015-06-17,
1d86a9c7-3b30-444b-9dcf-eb5e750ffb49,Individual,I,M,Alen Ferrari,+41 22 631 26 40,1980-06-04,"Roosstrasse 57
5558 Langenthal",2019-06-03,
21e2e838-5982-457d-aa00-da105db8ae9c,Individual,I,M,Milo Bosshard,032 794 63 11,1965-10-09,"Schulerstrasse 69
5465 Affoltern",2019-08-09,
79b99ed9-f957-44ea-938e-9861796c39b6,Individual,I,F,Aferdita Frei,061 245 00 86,1999-09-27,"Toblerstrasse 409
1063 Pully",2010-01-30,
e1296f2c-6b1c-459f-99e4-d6109fafab35,Individual,S,,,,,,2024-03-28,
9bbc8cf4-a1df-4277-ba0e-485e94ead2ec,Individual,S,,,,,,2020-09-10,
382c9ba4-ed99-4e59-8c99-fdf998bfba94,Individual,I,M,Marin Hess,+41 56 475 27 92,1967-08-06,"Lustenbergerstrasse 96
5370 Allschwil",2020-04-18,
08db17de-4b9c-443c-bde7-ebfd6feff948,Individual,I,,Nina Eichenberger,043 686 86 50,1994-01-18,"Winklerstrasse 34
5558 Ebikon",2020-01-28,
fe03c1e3-65f0-48c1-8add-4ee15e6843d8,Individual,I,,Margareta Gerber,+41 22 869 60 39,1984-04-17,"Joststrasse 73
4635 Flawil",2011-06-13,
fd4627d7-9b69-4ddc-9d24-59b708b874b1,Individual,I,M,Marin Amrein,+41 33 697 26 40,1974-06-06,"Bucherstrasse 341
9063 Lancy",2020-07-23,
b7219e8e-7d12-4ec6-a9eb-38bb01aadd52,Activities of fin. holding comp.,B,F,Wagner AG,027 071 92 96,1989-02-07,"Bernasconistrasse 98
6281 Emmen",2018-12-03,
5761e152-ae91-4ad9-9501-9c6cd192b05a,Individual,I,M,Raffaele Steiner,062 969 77 13,1998-08-01,"Bättigstrasse 439
6989 Münchenstein",2011-10-16,
a1ec02b0-b285-46c9-b4b9-b1fce2c49cec,Individual,I,F,Annina Wolf,+41 43 001 61 08,1955-09-10,"Peterstrasse 82
7137 Horgen",2021-08-04,
1120d632-ca63-4744-9254-fe827ffb228b,Individual,I,F,Lilli Ritter,+41 27 488 29 66,1997-07-14,"Schmidtstrasse 24
2002 Münchenbuchsee",2012-01-11,
bb0d356c-497c-456f-bf50-6716be078ee4,Individual,I,F,Adeline Schnyder,+41 24 001 38 81,1960-12-18,"Christenstrasse 1
8559 Dietikon",2017-01-21,
b33eedd2-1f4c-41a6-b548-c2bafc50442a,Individual,I,F,Viktoria Iten,026 596 27 30,1996-06-14,"Freistrasse 401
7010 Carouge",2017-07-02,
b5728392-b8ef-43bf-a358-ade34c398ca5,Individual,I,F,Diana Michel,+41 31 468 06 84,1977-11-03,"Häfligerstrasse 66
6847 Gossau",2022-09-19,
00335ba9-6aa2-4e14-b844-a4033a26258a,Specialist medical practice act.,B,F,Martin Schweizer AG,+41 32 990 42 39,1973-03-16,"Kaufmannstrasse 696
6022 Lancy",2013-08-12,
f8a5cbfe-dd05-47bf-952d-783d9eb70f07,Individual,I,M,Ahmet Eichenberger,+41 44 034 41 71,1956-07-26,"Lehmannstrasse 6
7495 Ecublens",2017-09-22,
556b8415-9599-458c-b0fa-0b0594086011,Individual,I,F,Iva Hodel,+41 62 684 77 22,1953-05-23,"Bättigstrasse 69
7907 Dietikon",2020-01-11,
bbc51c86-988b-4e30-9084-b24b4c7c51d0,Individual,I,F,Janet Gross,026 582 93 28,1959-06-29,"Widmerstrasse 81
4074 Cham",2018-11-04,
8d19b359-4037-437a-9314-14c888286fc4,Individual,S,,,,,,2014-06-14,
15a29095-e3a5-4394-8d9f-971fdcd804cb,Individual,I,M,Adriano Mäder,+41 22 830 11 25,1955-11-05,"Felberstrasse 55
1268 Uzwil",2017-02-27,
33b1aa89-bbb9-4da9-95e1-104cbcf37155,Individual,I,M,Labinot Baumann,043 076 80 35,2000-12-24,"Weibelstrasse 84
8934 Opfikon",2014-03-25,
b5cfd61d-9c53-4b48-8432-3ccc019249a8,Individual,I,M,Mael Steiner,+41 33 758 11 73,1999-05-07,"Pfisterstrasse 30
8240 Val-de-Travers",2020-09-06,
afbaa697-2c58-4b41-a749-35572789eee3,Individual,S,,,,,,2014-05-30,
0b34f075-e079-4015-9056-4f2bd33f5d64,Individual,I,F,Lucie Michel,071 817 93 94,1989-12-05,"Bernasconistrasse 80
6456 Münchenstein",2014-11-16,
31fa8690-8927-4257-b00a-9274f8e75ec4,Individual,I,,Milica Spörri,+41 21 048 60 48,1972-12-29,"Haasstrasse 749
8035 Affoltern",2022-03-27,
72ed990f-1d62-4a51-98a0-12ded31baa14,Individual,I,M,Rafael Friedli,+41 44 884 72 60,1969-11-06,"Näfstrasse 9
8688 Glarus",2022-02-20,
53062e69-7e3d-4231-b703-fb1b275f4a34,Individual,I,F,Romaine Hodel,+41 21 075 61 37,1983-01-10,"Häfligerstrasse 85
8522 Amriswil",2012-11-22,
cd5bd028-fdcb-49fc-b994-9ab3951d0581,Individual,I,F,Özlem Schürch,021 820 11 28,2001-10-18,"Kernstrasse 206
6507 Uster",2015-05-23,
ed842ebd-7f9f-41cc-86c6-b6416c6eda9f,Individual,S,,,,,,2021-04-09,
707cb486-504b-4fee-824c-e4a7057e061d,Individual,S,,,,,,2022-04-22,
42847802-12af-4103-a22f-f33f0026f02d,Individual,I,M,Erwin Lang,+41 33 416 04 30,1986-02-28,"Burristrasse 37
1066 Spreitenbach",2013-04-19,
398af2e9-d756-4802-ae03-45ef47585ce6,Individual,I,M,Alvaro Giger,+41 91 995 44 43,1953-12-17,"Stettlerstrasse 54
8708 Worb",2015-04-05,
cab72ea7-cf80-44ad-8576-e00dad09b313,Management of real estate,B,F,Stettler Gerber GmbH,071 502 28 72,1952-08-09,"Reystrasse 53
8123 Monthey",2019-10-24,
a4d67bc7-c591-47c3-b440-ad420a94895f,Individual,I,M,Daniel Alexander,214.528.1174x7681,1954-09-14,"4393 Roberts Mountain
Huberton, OR 66943",2018-08-06,
2e2542b9-98e1-4f32-b812-42823b9fc4db,Individual,I,M,Serge Hotz,055 239 34 50,1966-03-11,"Hürlimannstrasse 45
9228 Gossau",2020-11-18,
8bc20388-5674-4c07-826c-caadf249589f,Individual,I,M,Allen Wheeler,(243)919-9451x5243,1981-03-09,"025 Park Fords
Williamsborough, IA 28488",2019-05-13,
cb3ec030-87f6-4ae2-a5a9-f27d13bb0b55,Individual,I,F,Ardita Kaiser,+41 91 951 82 98,1968-01-21,"Langstrasse 71
5909 Sursee",2010-02-01,
c7b50d1e-e770-4104-a2ae-968f1fe9a056,Individual,I,F,Patricia Walter,+41 31 576 86 00,1974-11-29,"Ammannstrasse 2
1778 La Chaux-de-Fonds",2018-02-22,
e4203db7-e849-44df-ad96-e941e2cccb7a,Individual,I,M,José Weibel,+41 43 227 25 32,1988-05-13,"Arnoldstrasse 24
3173 Küsnacht",2019-10-09,
64e8e5a9-b110-4432-baf5-3e0b2bf10e86,Individual,I,F,Sarina Meier,+41 31 694 41 87,1992-03-09,"Bauerstrasse 2
4874 Lausanne",2016-02-01,
b8742c04-11ce-4ab8-8288-3b31987ad467,Individual,I,F,Elsa Wolf,022 899 37 37,1978-04-30,"Schaubstrasse 83
5172 Monthey",2019-06-01,
7147a37e-1523-4f4e-91c6-9152a640e937,Individual,I,M,Hansjörg Meister,+41 43 899 14 35,1989-07-03,"Staufferstrasse 27
5275 Bulle",2010-01-15,
803263e2-a5e1-4ac4-81b1-ee21bd59cb00,Individual,I,M,Ewald Hess,+41 22 455 07 71,1965-10-04,"Freistrasse 412
9060 Rheinfelden",2018-07-20,
4aac56a8-4b2c-406f-bd92-937ee3f04c4e,Individual,I,F,Isabel Hofer,033 105 95 05,1994-07-17,"Beckstrasse 982
7259 Versoix",2022-07-01,
f58247f6-5a55-49d7-ba3e-723576766472,Individual,I,M,Timothy Hofmann,071 488 73 87,1953-08-30,"Lehmannstrasse 27
2758 Allschwil",2010-07-21,
1e1d40ea-d4e8-4cbc-82a2-ce9293fdab39,Individual,S,,,,,,2020-09-24,
57c4402a-4452-4b18-92d9-da2173ec28cf,Individual,S,,,,,,2023-02-04,
da2dce11-6dc3-40d7-9299-07af9ffe075b,Individual,I,F,Dafina Leunberger,052 902 68 89,1968-09-09,"Grafstrasse 45
6611 Weinfelden",2012-07-05,
9f086a33-b7c9-4c86-9973-026b6d5a1fbf,Individual,I,F,Malgorzata Käser,+41 71 363 43 29,1985-05-26,"Bieristrasse 97
5773 Binningen",2014-08-12,
ab33de17-6775-42c6-8fb9-583c62cc2ee4,Individual,S,,,,,,2017-05-12,
09ab1fb7-1e1d-4adf-a539-b54434fd31e8,Individual,I,M,Reiner Wagner,+41 61 397 50 90,1973-12-30,"Zieglerstrasse 59
9611 Nyon",2010-03-06,
e26ac084-6e53-491a-b3bc-57e35a440d1c,Individual,I,F,Fatma Betschart,+41 55 675 62 29,1971-12-10,"Scherrerstrasse 13
9184 Brugg",2022-09-23,
